
transaction_id;transaction_date;transaction_time;transaction_qty;store_id;product_id;;;
98766;17/05/2023;16:43:45;2;8;12;;;
98767;17/05/2023;16:49:27;1;8;11;;;
98768;17/05/2023;16:49:46;1;5;11;;;
98769;17/05/2023;16:49:46;1;5;16;;;
98770;17/05/2023;16:53:47;1;8;12;;;
98771;17/05/2023;16:54:45;2;3;11;;;
98772;17/05/2023;16:55:15;1;5;12;;;
98773;17/05/2023;16:55:29;2;5;11;;;
98774;17/05/2023;17:01:47;1;5;13;;;
98775;17/05/2023;17:03:44;1;3;12;;;
98776;17/05/2023;17:06:43;1;5;12;;;
98777;17/05/2023;17:06:43;1;5;14;;;
98778;17/05/2023;17:08:42;1;5;11;;;
98779;17/05/2023;17:08:42;1;5;14;;;
98780;17/05/2023;17:08:49;2;5;12;;;
98781;17/05/2023;17:11:10;1;5;11;;;
98782;17/05/2023;17:11:10;2;5;16;;;
98783;17/05/2023;17:12:14;1;5;11;;;
98784;17/05/2023;17:16:27;1;5;11;;;
98785;17/05/2023;17:17:51;2;3;11;;;
98786;17/05/2023;17:19:18;2;8;11;;;
98787;17/05/2023;17:20:00;1;3;12;;;
98788;17/05/2023;17:21:45;2;3;11;;;
98789;17/05/2023;17:21:45;1;3;19;;;
98790;17/05/2023;17:24:18;1;8;12;;;
98791;17/05/2023;17:24:31;2;5;12;;;
98792;17/05/2023;17:24:31;1;5;14;;;
98793;17/05/2023;17:25:05;1;3;11;;;
98794;17/05/2023;17:25:35;2;3;11;;;
98795;17/05/2023;17:25:35;1;3;14;;;
98796;17/05/2023;17:26:06;2;3;12;;;
98797;17/05/2023;17:27:49;2;3;11;;;
98798;17/05/2023;17:31:16;2;3;13;;;
98799;17/05/2023;17:31:16;1;3;19;;;
98800;17/05/2023;17:32:02;1;5;12;;;
98801;17/05/2023;17:32:43;1;5;12;;;
98802;17/05/2023;17:32:43;1;5;14;;;
98803;17/05/2023;17:33:02;2;5;11;;;
98804;17/05/2023;17:34:44;2;3;11;;;
98805;17/05/2023;17:34:44;1;3;14;;;
98806;17/05/2023;17:34:44;1;3;19;;;
98807;17/05/2023;17:36:26;1;3;12;;;
98808;17/05/2023;17:36:26;1;3;14;;;
98809;17/05/2023;17:40:13;2;3;13;;;
98810;17/05/2023;17:40:13;1;3;14;;;
98811;17/05/2023;17:41:53;1;5;11;;;
98812;17/05/2023;17:43:31;1;8;11;;;
98813;17/05/2023;17:44:09;1;3;11;;;
98814;17/05/2023;17:44:15;2;3;12;;;
98815;17/05/2023;17:44:40;2;3;13;;;
98816;17/05/2023;17:44:40;1;3;14;;;
98817;17/05/2023;17:49:28;1;3;11;;;
98818;17/05/2023;17:51:29;2;5;11;;;
98819;17/05/2023;17:51:29;1;5;16;;;
98820;17/05/2023;17:52:36;1;5;11;;;
98821;17/05/2023;17:56:06;2;3;13;;;
98822;17/05/2023;17:58:15;2;8;11;;;
98823;17/05/2023;18:02:45;2;8;11;;;
98824;17/05/2023;18:07:39;2;5;11;;;
98825;17/05/2023;18:08:24;2;3;12;;;
98826;17/05/2023;18:10:40;2;3;11;;;
98827;17/05/2023;18:11:06;1;5;12;;;
98828;17/05/2023;18:11:06;1;5;14;;;
98829;17/05/2023;18:12:27;2;5;13;;;
98830;17/05/2023;18:12:38;2;8;13;;;
98831;17/05/2023;18:15:15;2;3;12;;;
98832;17/05/2023;18:15:15;1;3;14;;;
98833;17/05/2023;18:16:34;2;5;11;;;
98834;17/05/2023;18:18:50;2;5;12;;;
98835;17/05/2023;18:19:51;1;5;13;;;
98836;17/05/2023;18:22:15;2;3;11;;;
98837;17/05/2023;18:23:42;1;5;11;;;
98838;17/05/2023;18:25:23;2;3;11;;;
98839;17/05/2023;18:25:30;2;5;11;;;
98840;17/05/2023;18:28:46;1;8;12;;;
98841;17/05/2023;18:28:56;2;8;12;;;
98842;17/05/2023;18:30:16;1;3;12;;;
98843;17/05/2023;18:31:12;1;3;11;;;
98844;17/05/2023;18:32:44;1;8;11;;;
98845;17/05/2023;18:37:16;2;3;11;;;
98846;17/05/2023;18:37:44;2;3;11;;;
98847;17/05/2023;18:38:13;2;8;12;;;
98848;17/05/2023;18:41:33;1;3;12;;;
98849;17/05/2023;18:51:05;1;3;11;;;
98850;17/05/2023;18:51:15;2;8;12;;;
98851;17/05/2023;18:52:49;2;8;12;;;
98852;17/05/2023;18:54:44;2;8;11;;;
98853;17/05/2023;18:54:44;2;8;16;;;
98854;17/05/2023;18:57:41;1;3;13;;;
98855;17/05/2023;18:58:49;2;8;11;;;
98856;17/05/2023;19:00:55;1;8;11;;;
98857;17/05/2023;19:04:16;2;3;11;;;
98858;17/05/2023;19:09:58;2;3;11;;;
98859;17/05/2023;19:12:11;2;3;13;;;
98860;17/05/2023;19:16:55;1;8;12;;;
98861;17/05/2023;19:19:01;2;8;11;;;
98862;17/05/2023;19:19:09;2;8;11;;;
98863;17/05/2023;19:34:44;2;8;12;;;
98864;17/05/2023;19:37:11;2;8;12;;;
98865;17/05/2023;19:40:42;2;3;12;;;
98866;17/05/2023;19:40:42;1;3;14;;;
98867;17/05/2023;19:45:12;2;3;12;;;
98868;17/05/2023;19:45:46;2;3;11;;;
98869;17/05/2023;19:45:46;1;3;14;;;
98870;17/05/2023;19:50:24;2;3;12;;;
98871;17/05/2023;19:53:53;1;3;12;;;
98872;17/05/2023;19:57:35;1;8;13;;;
98873;18/05/2023;6:00:14;2;5;11;;;
98874;18/05/2023;6:02:08;2;5;11;;;
98875;18/05/2023;6:02:51;2;5;11;;;
98876;18/05/2023;6:02:51;1;5;15;;;
98877;18/05/2023;6:06:23;1;5;11;;;
98878;18/05/2023;6:06:23;2;5;16;;;
98879;18/05/2023;6:06:23;1;5;18;;;
98880;18/05/2023;6:06:28;2;5;12;;;
98881;18/05/2023;6:07:23;2;5;11;;;
98882;18/05/2023;6:08:50;1;5;12;;;
98883;18/05/2023;6:11:22;1;5;11;;;
98884;18/05/2023;6:11:35;2;5;12;;;
98885;18/05/2023;6:11:59;2;5;11;;;
98886;18/05/2023;6:23:38;1;5;12;;;
98887;18/05/2023;6:23:38;1;5;14;;;
98888;18/05/2023;6:25:15;2;5;12;;;
98889;18/05/2023;6:25:54;1;5;11;;;
98890;18/05/2023;6:30:50;1;5;12;;;
98891;18/05/2023;6:31:38;2;5;11;;;
98892;18/05/2023;6:34:09;1;8;11;;;
98893;18/05/2023;6:34:09;1;8;14;;;
98894;18/05/2023;6:34:43;2;8;11;;;
98895;18/05/2023;6:34:43;1;8;14;;;
98896;18/05/2023;6:35:19;1;5;11;;;
98897;18/05/2023;6:35:46;1;5;11;;;
98898;18/05/2023;6:37:50;1;8;11;;;
98899;18/05/2023;6:37:50;1;8;16;;;
98900;18/05/2023;6:37:50;1;8;14;;;
98901;18/05/2023;6:37:59;2;5;13;;;
98902;18/05/2023;6:37:59;1;5;14;;;
98903;18/05/2023;6:38:48;2;5;12;;;
98904;18/05/2023;6:39:09;2;8;11;;;
98905;18/05/2023;6:39:53;2;5;12;;;
98906;18/05/2023;6:40:11;1;8;12;;;
98907;18/05/2023;6:42:35;1;5;11;;;
98908;18/05/2023;6:42:35;1;5;16;;;
98909;18/05/2023;6:43:08;1;5;11;;;
98910;18/05/2023;6:43:23;1;8;11;;;
98911;18/05/2023;6:43:23;1;8;16;;;
98912;18/05/2023;6:43:23;1;8;14;;;
98913;18/05/2023;6:43:30;1;5;12;;;
98914;18/05/2023;6:44:23;2;5;11;;;
98915;18/05/2023;6:45:04;2;5;11;;;
98916;18/05/2023;6:45:04;1;5;15;;;
98917;18/05/2023;6:46:58;2;8;12;;;
98918;18/05/2023;6:48:24;1;5;11;;;
98919;18/05/2023;6:48:24;1;5;19;;;
98920;18/05/2023;6:48:32;2;5;11;;;
98921;18/05/2023;6:48:32;1;5;14;;;
98922;18/05/2023;6:48:53;1;5;12;;;
98923;18/05/2023;6:49:22;1;8;11;;;
98924;18/05/2023;6:50:13;2;8;12;;;
98925;18/05/2023;6:50:13;1;8;14;;;
98926;18/05/2023;6:50:23;1;8;11;;;
98927;18/05/2023;6:51:16;2;5;13;;;
98928;18/05/2023;6:51:51;2;5;12;;;
98929;18/05/2023;6:52:11;2;8;11;;;
98930;18/05/2023;6:52:11;1;8;14;;;
98931;18/05/2023;6:52:19;2;8;13;;;
98932;18/05/2023;6:52:19;1;8;14;;;
98933;18/05/2023;6:56:58;1;8;11;;;
98934;18/05/2023;6:56:58;1;8;14;;;
98935;18/05/2023;6:57:48;2;5;11;;;
98936;18/05/2023;6:57:48;1;5;14;;;
98937;18/05/2023;6:58:52;1;5;12;;;
98938;18/05/2023;6:58:52;1;5;14;;;
98939;18/05/2023;6:59:07;2;8;12;;;
98940;18/05/2023;6:59:07;1;8;14;;;
98941;18/05/2023;6:59:48;1;8;11;;;
98942;18/05/2023;6:59:48;1;8;16;;;
98943;18/05/2023;6:59:55;2;8;13;;;
98944;18/05/2023;6:59:55;1;8;14;;;
98945;18/05/2023;7:00:15;1;3;11;;;
98946;18/05/2023;7:01:03;1;5;12;;;
98947;18/05/2023;7:01:03;1;5;14;;;
98948;18/05/2023;7:02:00;2;3;12;;;
98949;18/05/2023;7:03:48;2;5;12;;;
98950;18/05/2023;7:04:49;2;3;12;;;
98951;18/05/2023;7:05:26;2;8;13;;;
98952;18/05/2023;7:05:29;2;8;11;;;
98953;18/05/2023;7:05:29;1;8;16;;;
98954;18/05/2023;7:05:29;1;8;14;;;
98955;18/05/2023;7:05:37;1;8;12;;;
98956;18/05/2023;7:05:38;2;8;11;;;
98957;18/05/2023;7:05:38;1;8;14;;;
98958;18/05/2023;7:07:33;1;3;11;;;
98959;18/05/2023;7:07:38;1;3;11;;;
98960;18/05/2023;7:07:38;2;3;16;;;
98961;18/05/2023;7:07:38;1;3;15;;;
98962;18/05/2023;7:07:40;2;3;12;;;
98963;18/05/2023;7:07:40;1;3;14;;;
98964;18/05/2023;7:08:14;1;5;11;;;
98965;18/05/2023;7:08:14;1;5;18;;;
98966;18/05/2023;7:09:11;2;5;12;;;
98967;18/05/2023;7:09:16;1;5;11;;;
98968;18/05/2023;7:09:22;1;3;11;;;
98969;18/05/2023;7:09:22;1;3;16;;;
98970;18/05/2023;7:09:23;1;8;11;;;
98971;18/05/2023;7:09:23;2;8;16;;;
98972;18/05/2023;7:10:07;1;8;11;;;
98973;18/05/2023;7:10:07;2;8;16;;;
98974;18/05/2023;7:10:47;1;5;11;;;
98975;18/05/2023;7:10:47;1;5;16;;;
98976;18/05/2023;7:11:19;2;8;12;;;
98977;18/05/2023;7:12:38;1;5;11;;;
98978;18/05/2023;7:12:59;2;5;12;;;
98979;18/05/2023;7:13:30;2;5;11;;;
98980;18/05/2023;7:13:33;1;8;11;;;
98981;18/05/2023;7:13:33;1;8;14;;;
98982;18/05/2023;7:13:45;2;3;11;;;
98983;18/05/2023;7:15:21;2;8;12;;;
98984;18/05/2023;7:15:25;1;8;12;;;
98985;18/05/2023;7:15:32;2;3;11;;;
98986;18/05/2023;7:15:32;2;3;16;;;
98987;18/05/2023;7:15:49;1;3;11;;;
98988;18/05/2023;7:15:49;2;3;16;;;
98989;18/05/2023;7:15:55;1;8;11;;;
98990;18/05/2023;7:17:20;2;5;12;;;
98991;18/05/2023;7:17:20;1;5;19;;;
98992;18/05/2023;7:17:34;1;5;13;;;
98993;18/05/2023;7:17:53;2;5;12;;;
98994;18/05/2023;7:18:18;1;3;12;;;
98995;18/05/2023;7:18:56;1;3;11;;;
98996;18/05/2023;7:18:56;1;3;14;;;
98997;18/05/2023;7:18:56;1;3;19;;;
98998;18/05/2023;7:19:54;1;8;11;;;
98999;18/05/2023;7:20:22;2;3;12;;;
99000;18/05/2023;7:21:12;2;8;11;;;
99001;18/05/2023;7:22:17;2;5;11;;;
99002;18/05/2023;7:22:20;2;8;13;;;
99003;18/05/2023;7:22:20;1;8;14;;;
99004;18/05/2023;7:22:22;2;3;11;;;
99005;18/05/2023;7:22:22;1;3;14;;;
99006;18/05/2023;7:23:28;1;3;11;;;
99007;18/05/2023;7:23:28;1;3;16;;;
99008;18/05/2023;7:23:48;1;8;12;;;
99009;18/05/2023;7:24:11;2;3;12;;;
99010;18/05/2023;7:24:34;1;3;11;;;
99011;18/05/2023;7:25:11;1;8;12;;;
99012;18/05/2023;7:25:11;1;8;14;;;
99013;18/05/2023;7:26:21;2;3;11;;;
99014;18/05/2023;7:26:41;2;3;12;;;
99015;18/05/2023;7:26:48;1;3;11;;;
99016;18/05/2023;7:26:58;2;3;11;;;
99017;18/05/2023;7:26:58;1;3;15;;;
99018;18/05/2023;7:27:07;1;8;12;;;
99019;18/05/2023;7:27:07;1;8;17;;;
99020;18/05/2023;7:27:54;1;3;11;;;
99021;18/05/2023;7:27:55;1;3;11;;;
99022;18/05/2023;7:28:16;2;3;11;;;
99023;18/05/2023;7:29:05;1;8;12;;;
99024;18/05/2023;7:29:19;1;8;12;;;
99025;18/05/2023;7:30:42;2;3;12;;;
99026;18/05/2023;7:31:05;1;3;12;;;
99027;18/05/2023;7:31:57;1;3;12;;;
99028;18/05/2023;7:32:12;1;5;11;;;
99029;18/05/2023;7:32:12;2;5;16;;;
99030;18/05/2023;7:32:50;2;3;11;;;
99031;18/05/2023;7:32:50;2;3;16;;;
99032;18/05/2023;7:32:50;1;3;14;;;
99033;18/05/2023;7:33:10;2;8;11;;;
99034;18/05/2023;7:33:10;1;8;19;;;
99035;18/05/2023;7:34:34;1;8;13;;;
99036;18/05/2023;7:36:05;1;8;11;;;
99037;18/05/2023;7:37:19;1;8;12;;;
99038;18/05/2023;7:37:19;1;8;14;;;
99039;18/05/2023;7:37:22;1;8;13;;;
99040;18/05/2023;7:38:27;2;3;13;;;
99041;18/05/2023;7:39:38;1;5;12;;;
99042;18/05/2023;7:39:38;1;5;14;;;
99043;18/05/2023;7:39:43;1;8;11;;;
99044;18/05/2023;7:40:30;2;3;11;;;
99045;18/05/2023;7:40:30;1;3;16;;;
99046;18/05/2023;7:40:30;1;3;14;;;
99047;18/05/2023;7:40:56;2;3;12;;;
99048;18/05/2023;7:41:04;1;3;12;;;
99049;18/05/2023;7:41:37;2;8;13;;;
99050;18/05/2023;7:42:19;2;5;11;;;
99051;18/05/2023;7:42:52;2;3;12;;;
99052;18/05/2023;7:43:32;1;5;11;;;
99053;18/05/2023;7:43:39;1;5;12;;;
99054;18/05/2023;7:43:41;1;5;11;;;
99055;18/05/2023;7:44:42;1;8;13;;;
99056;18/05/2023;7:47:10;2;8;11;;;
99057;18/05/2023;7:47:10;1;8;14;;;
99058;18/05/2023;7:47:14;2;3;11;;;
99059;18/05/2023;7:47:14;1;3;16;;;
99060;18/05/2023;7:47:46;2;3;11;;;
99061;18/05/2023;7:48:06;1;8;13;;;
99062;18/05/2023;7:48:33;2;8;12;;;
99063;18/05/2023;7:50:55;2;3;13;;;
99064;18/05/2023;7:51:03;2;3;11;;;
99065;18/05/2023;7:51:10;2;3;11;;;
99066;18/05/2023;7:51:21;2;3;11;;;
99067;18/05/2023;7:51:49;1;8;12;;;
99068;18/05/2023;7:51:49;1;8;14;;;
99069;18/05/2023;7:52:00;2;3;13;;;
99070;18/05/2023;7:52:00;1;3;14;;;
99071;18/05/2023;7:53:30;1;5;11;;;
99072;18/05/2023;7:53:50;2;5;12;;;
99073;18/05/2023;7:54:04;2;8;11;;;
99074;18/05/2023;7:54:05;2;3;11;;;
99075;18/05/2023;7:54:05;2;3;16;;;
99076;18/05/2023;7:54:08;2;3;11;;;
99077;18/05/2023;7:54:46;1;8;11;;;
99078;18/05/2023;7:54:46;1;8;16;;;
99079;18/05/2023;7:55:19;1;5;11;;;
99080;18/05/2023;7:55:19;1;5;14;;;
99081;18/05/2023;7:56:22;1;5;11;;;
99082;18/05/2023;7:56:22;1;5;19;;;
99083;18/05/2023;7:57:31;2;8;11;;;
99084;18/05/2023;7:57:31;1;8;14;;;
99085;18/05/2023;7:57:48;2;5;13;;;
99086;18/05/2023;7:57:48;1;5;14;;;
99087;18/05/2023;7:58:08;2;8;12;;;
99088;18/05/2023;7:58:20;1;5;14;;;
99089;18/05/2023;7:58:20;1;5;14;;;
99090;18/05/2023;7:58:48;2;8;12;;;
99091;18/05/2023;7:58:48;1;8;14;;;
99092;18/05/2023;7:58:49;2;5;11;;;
99093;18/05/2023;7:58:49;1;5;16;;;
99094;18/05/2023;7:59:27;1;5;11;;;
99095;18/05/2023;7:59:27;1;5;16;;;
99096;18/05/2023;7:59:59;1;5;12;;;
99097;18/05/2023;8:00:51;1;8;11;;;
99098;18/05/2023;8:00:51;1;8;18;;;
99099;18/05/2023;8:00:52;2;5;12;;;
99100;18/05/2023;8:01:07;1;3;12;;;
99101;18/05/2023;8:01:48;1;8;12;;;
99102;18/05/2023;8:01:48;1;8;19;;;
99103;18/05/2023;8:02:09;2;5;12;;;
99104;18/05/2023;8:02:12;2;3;12;;;
99105;18/05/2023;8:02:16;1;8;12;;;
99106;18/05/2023;8:02:20;1;3;12;;;
99107;18/05/2023;8:02:31;2;8;11;;;
99108;18/05/2023;8:02:31;2;8;16;;;
99109;18/05/2023;8:02:54;1;8;12;;;
99110;18/05/2023;8:02:57;1;5;11;;;
99111;18/05/2023;8:02:57;1;5;14;;;
99112;18/05/2023;8:03:12;2;5;11;;;
99113;18/05/2023;8:03:47;2;8;11;;;
99114;18/05/2023;8:03:47;1;8;16;;;
99115;18/05/2023;8:03:47;1;8;14;;;
99116;18/05/2023;8:04:30;1;8;11;;;
99117;18/05/2023;8:04:30;2;8;16;;;
99118;18/05/2023;8:06:41;2;3;12;;;
99119;18/05/2023;8:07:06;2;5;12;;;
99120;18/05/2023;8:07:06;1;5;17;;;
99121;18/05/2023;8:07:20;2;8;11;;;
99122;18/05/2023;8:07:54;2;3;11;;;
99123;18/05/2023;8:08:29;1;8;11;;;
99124;18/05/2023;8:08:44;2;5;12;;;
99125;18/05/2023;8:09:30;2;8;12;;;
99126;18/05/2023;8:10:10;1;3;12;;;
99127;18/05/2023;8:10:10;1;3;14;;;
99128;18/05/2023;8:10:17;1;3;11;;;
99129;18/05/2023;8:10:17;1;3;16;;;
99130;18/05/2023;8:10:24;2;8;12;;;
99131;18/05/2023;8:10:24;1;8;18;;;
99132;18/05/2023;8:11:13;1;3;11;;;
99133;18/05/2023;8:11:13;1;3;14;;;
99134;18/05/2023;8:11:22;2;3;13;;;
99135;18/05/2023;8:11:52;1;5;12;;;
99136;18/05/2023;8:11:52;1;5;14;;;
99137;18/05/2023;8:11:54;1;3;11;;;
99138;18/05/2023;8:11:54;1;3;14;;;
99139;18/05/2023;8:13:47;2;3;11;;;
99140;18/05/2023;8:13:47;1;3;16;;;
99141;18/05/2023;8:13:53;1;8;13;;;
99142;18/05/2023;8:14:03;2;8;13;;;
99143;18/05/2023;8:14:05;2;3;11;;;
99144;18/05/2023;8:14:30;1;5;11;;;
99145;18/05/2023;8:15:04;1;5;12;;;
99146;18/05/2023;8:15:16;2;8;11;;;
99147;18/05/2023;8:15:16;1;8;14;;;
99148;18/05/2023;8:15:26;1;5;13;;;
99149;18/05/2023;8:15:34;1;3;11;;;
99150;18/05/2023;8:16:36;1;3;11;;;
99151;18/05/2023;8:16:50;1;5;12;;;
99152;18/05/2023;8:16:50;1;5;14;;;
99153;18/05/2023;8:17:05;1;8;12;;;
99154;18/05/2023;8:17:05;1;8;17;;;
99155;18/05/2023;8:19:34;2;3;11;;;
99156;18/05/2023;8:19:34;1;3;14;;;
99157;18/05/2023;8:19:53;2;3;12;;;
99158;18/05/2023;8:20:06;1;5;11;;;
99159;18/05/2023;8:20:06;1;8;11;;;
99160;18/05/2023;8:20:33;2;3;11;;;
99161;18/05/2023;8:20:33;2;3;16;;;
99162;18/05/2023;8:20:33;1;3;14;;;
99163;18/05/2023;8:21:42;1;3;12;;;
99164;18/05/2023;8:21:54;2;3;11;;;
99165;18/05/2023;8:22:15;1;8;11;;;
99166;18/05/2023;8:24:11;2;3;12;;;
99167;18/05/2023;8:26:36;2;3;12;;;
99168;18/05/2023;8:27:28;1;3;11;;;
99169;18/05/2023;8:27:46;1;8;11;;;
99170;18/05/2023;8:27:46;1;8;16;;;
99171;18/05/2023;8:27:57;1;5;11;;;
99172;18/05/2023;8:27:57;1;5;14;;;
99173;18/05/2023;8:27:58;2;3;13;;;
99174;18/05/2023;8:27:58;1;3;14;;;
99175;18/05/2023;8:28:01;1;8;11;;;
99176;18/05/2023;8:28:01;2;8;16;;;
99177;18/05/2023;8:28:26;1;5;11;;;
99178;18/05/2023;8:28:32;2;8;11;;;
99179;18/05/2023;8:28:32;1;8;17;;;
99180;18/05/2023;8:28:36;1;8;11;;;
99181;18/05/2023;8:29:18;2;3;11;;;
99182;18/05/2023;8:29:36;2;8;12;;;
99183;18/05/2023;8:29:36;1;8;14;;;
99184;18/05/2023;8:29:53;2;5;12;;;
99185;18/05/2023;8:30:10;1;8;12;;;
99186;18/05/2023;8:31:28;1;8;13;;;
99187;18/05/2023;8:31:41;2;8;12;;;
99188;18/05/2023;8:31:41;1;8;14;;;
99189;18/05/2023;8:32:09;2;3;13;;;
99190;18/05/2023;8:32:09;1;3;14;;;
99191;18/05/2023;8:34:22;1;3;12;;;
99192;18/05/2023;8:34:22;1;3;14;;;
99193;18/05/2023;8:35:27;2;3;11;;;
99194;18/05/2023;8:35:27;1;3;14;;;
99195;18/05/2023;8:35:27;1;3;18;;;
99196;18/05/2023;8:35:36;1;3;12;;;
99197;18/05/2023;8:35:36;1;3;17;;;
99198;18/05/2023;8:35:46;1;3;11;;;
99199;18/05/2023;8:35:54;1;3;13;;;
99200;18/05/2023;8:35:54;1;3;14;;;
99201;18/05/2023;8:36:03;1;8;12;;;
99202;18/05/2023;8:36:25;2;5;11;;;
99203;18/05/2023;8:37:19;1;5;12;;;
99204;18/05/2023;8:37:33;1;3;11;;;
99205;18/05/2023;8:39:36;1;5;11;;;
99206;18/05/2023;8:39:36;2;5;16;;;
99207;18/05/2023;8:40:51;1;8;12;;;
99208;18/05/2023;8:40:56;1;3;11;;;
99209;18/05/2023;8:44:37;1;8;12;;;
99210;18/05/2023;8:45:02;1;8;12;;;
99211;18/05/2023;8:45:02;1;8;14;;;
99212;18/05/2023;8:45:51;2;3;12;;;
99213;18/05/2023;8:46:10;2;8;12;;;
99214;18/05/2023;8:46:44;1;5;11;;;
99215;18/05/2023;8:46:44;1;5;14;;;
99216;18/05/2023;8:48:07;2;8;13;;;
99217;18/05/2023;8:50:31;2;8;13;;;
99218;18/05/2023;8:51:20;2;5;11;;;
99219;18/05/2023;8:51:20;1;5;14;;;
99220;18/05/2023;8:51:41;2;5;12;;;
99221;18/05/2023;8:51:41;1;5;14;;;
99222;18/05/2023;8:51:53;1;5;11;;;
99223;18/05/2023;8:53:08;1;8;11;;;
99224;18/05/2023;8:53:08;1;8;14;;;
99225;18/05/2023;8:53:27;1;3;12;;;
99226;18/05/2023;8:53:27;2;8;12;;;
99227;18/05/2023;8:53:27;1;8;14;;;
99228;18/05/2023;8:53:28;1;8;12;;;
99229;18/05/2023;8:53:28;1;8;17;;;
99230;18/05/2023;8:53:51;2;3;11;;;
99231;18/05/2023;8:54:29;2;8;12;;;
99232;18/05/2023;8:56:36;1;5;11;;;
99233;18/05/2023;8:56:37;2;8;12;;;
99234;18/05/2023;8:56:37;1;8;14;;;
99235;18/05/2023;8:56:40;1;3;11;;;
99236;18/05/2023;8:57:02;1;3;13;;;
99237;18/05/2023;8:57:34;2;5;12;;;
99238;18/05/2023;8:57:35;2;8;12;;;
99239;18/05/2023;8:57:39;1;8;11;;;
99240;18/05/2023;8:59:12;2;3;12;;;
99241;18/05/2023;8:59:27;1;5;12;;;
99242;18/05/2023;9:01:04;2;8;12;;;
99243;18/05/2023;9:01:04;1;8;14;;;
99244;18/05/2023;9:01:49;2;8;11;;;
99245;18/05/2023;9:01:49;1;8;18;;;
99246;18/05/2023;9:02:37;1;3;12;;;
99247;18/05/2023;9:03:13;2;3;12;;;
99248;18/05/2023;9:03:41;1;3;11;;;
99249;18/05/2023;9:04:07;1;8;12;;;
99250;18/05/2023;9:04:12;1;3;12;;;
99251;18/05/2023;9:05:09;2;8;12;;;
99252;18/05/2023;9:05:11;1;5;11;;;
99253;18/05/2023;9:05:32;1;8;11;;;
99254;18/05/2023;9:06:21;1;8;13;;;
99255;18/05/2023;9:06:21;1;8;14;;;
99256;18/05/2023;9:06:43;2;3;11;;;
99257;18/05/2023;9:06:43;1;3;16;;;
99258;18/05/2023;9:06:43;2;3;12;;;
99259;18/05/2023;9:06:48;2;3;11;;;
99260;18/05/2023;9:06:48;1;3;14;;;
99261;18/05/2023;9:06:58;1;5;13;;;
99262;18/05/2023;9:06:58;1;5;14;;;
99263;18/05/2023;9:07:35;1;5;11;;;
99264;18/05/2023;9:07:35;2;5;16;;;
99265;18/05/2023;9:08:20;2;3;13;;;
99266;18/05/2023;9:09:52;1;3;12;;;
99267;18/05/2023;9:12:10;2;3;11;;;
99268;18/05/2023;9:12:10;1;3;14;;;
99269;18/05/2023;9:12:28;1;3;13;;;
99270;18/05/2023;9:12:28;1;3;14;;;
99271;18/05/2023;9:12:41;2;8;11;;;
99272;18/05/2023;9:13:00;2;5;12;;;
99273;18/05/2023;9:13:12;2;8;11;;;
99274;18/05/2023;9:13:12;1;8;14;;;
99275;18/05/2023;9:14:24;3;5;11;;;
99276;18/05/2023;9:14:24;1;5;16;;;
99277;18/05/2023;9:14:55;1;5;12;;;
99278;18/05/2023;9:15:00;2;5;12;;;
99279;18/05/2023;9:15:00;1;5;14;;;
99280;18/05/2023;9:15:08;1;8;13;;;
99281;18/05/2023;9:15:08;1;8;17;;;
99282;18/05/2023;9:15:15;1;8;11;;;
99283;18/05/2023;9:15:46;2;8;11;;;
99284;18/05/2023;9:16:14;1;8;12;;;
99285;18/05/2023;9:18:22;2;3;12;;;
99286;18/05/2023;9:18:48;2;3;12;;;
99287;18/05/2023;9:18:48;1;3;17;;;
99288;18/05/2023;9:19:45;1;3;11;;;
99289;18/05/2023;9:19:53;2;3;11;;;
99290;18/05/2023;9:19:53;2;3;16;;;
99291;18/05/2023;9:20:16;2;8;11;;;
99292;18/05/2023;9:20:16;2;8;16;;;
99293;18/05/2023;9:20:16;1;8;15;;;
99294;18/05/2023;9:20:58;2;8;11;;;
99295;18/05/2023;9:20:58;2;8;14;;;
99296;18/05/2023;9:21:28;1;8;11;;;
99297;18/05/2023;9:21:34;2;8;12;;;
99298;18/05/2023;9:21:34;1;8;14;;;
99299;18/05/2023;9:21:38;1;3;11;;;
99300;18/05/2023;9:21:38;2;3;16;;;
99301;18/05/2023;9:21:55;1;3;13;;;
99302;18/05/2023;9:22:09;1;8;11;;;
99303;18/05/2023;9:22:22;2;8;13;;;
99304;18/05/2023;9:22:22;1;8;14;;;
99305;18/05/2023;9:22:24;2;3;11;;;
99306;18/05/2023;9:22:24;1;3;16;;;
99307;18/05/2023;9:23:09;2;5;11;;;
99308;18/05/2023;9:23:09;1;5;16;;;
99309;18/05/2023;9:24:55;1;8;11;;;
99310;18/05/2023;9:25:07;1;5;13;;;
99311;18/05/2023;9:26:57;2;8;11;;;
99312;18/05/2023;9:26:57;1;8;14;;;
99313;18/05/2023;9:27:17;2;8;12;;;
99314;18/05/2023;9:27:57;2;3;11;;;
99315;18/05/2023;9:27:57;1;3;14;;;
99316;18/05/2023;9:28:49;1;8;12;;;
99317;18/05/2023;9:29:20;1;3;14;;;
99318;18/05/2023;9:29:20;1;3;14;;;
99319;18/05/2023;9:31:01;2;8;12;;;
99320;18/05/2023;9:31:18;2;3;13;;;
99321;18/05/2023;9:31:18;1;3;14;;;
99322;18/05/2023;9:32:31;2;8;11;;;
99323;18/05/2023;9:34:08;2;8;11;;;
